"Payment ID","Payment Date","IO Type","Sender Amt ($)","Payment Rail","Customer Type","LIC","Sender Name","Sender Account #","Receiver Name","Receiver Account #","Status","STP?","Creation Date Time (EST)"
252990,"2025-02-05 00:00:00","OUT",334.89,"FEDWIRE","Consumer","DRRC","SteveePay","112288","Account 110088","110088","PROCESSED","STP_YES","02/05/2025 05:33:30"
252992,"2025-02-05 00:00:00","OUT",15.89,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","United Beneficiary","7890001232","RETURN_INITIATED","STP_YES","02/05/2025 05:36:24"
252993,"2025-02-05 00:00:00","IN",15.89,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Finzly Tech","7890001232","RETURN_INITIATED","STP_NO","02/05/2025 05:37:08"
252994,"2025-02-05 00:00:00","IN",15.98,"FEDWIRE","Consumer","CTRC","Anil Test","123490","SteveePay","112288","PROCESSED","STP_YES","02/05/2025 05:44:00"
252997,"2025-02-05 00:00:00","OUT",156.66,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","United Beneficiary","7890001232","RETURNED","STP_YES","02/05/2025 05:50:51"
252998,"2025-02-05 00:00:00","IN",156.66,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Finzly Tech","7890001232","RETURNED","STP_NO","02/05/2025 05:51:39"
253001,"2025-02-05 00:00:00","OUT",156.66,"FEDWIRE","Corporate","CTRC","Finzly Tech","7890001232","Feddex","9901020002","PROCESSED","STP_YES","02/05/2025 05:54:37"
253003,"2025-02-05 00:00:00","OUT",32,"ACH","Corporate",,"CRM User","17042003","Sakshi","17042003","REVERSAL_TRANSMITTED","STP_NO","02/05/2025 05:55:11"
253004,"2025-02-05 00:00:00","OUT",77.4,"FEDWIRE","Processing Org","BTRC","ACH Settlement GL(FED)","33333330","Settlement (FED)","100000002","PROCESSED","STP_YES","02/05/2025 05:56:19"
253006,"2025-02-05 00:00:00","IN",77.4,"FEDWIRE","Processing Org","BTRC",,"33333330","Settlement (FED)","100000002","PROCESSED","STP_YES","02/05/2025 05:57:04"
253007,"2025-02-05 00:00:00","IN",156.66,"FEDWIRE","Corporate","CTRC","Finzly Tech","7890001232","Feddex","9901020002","PROCESSED","STP_YES","02/05/2025 05:58:41"
253008,"2025-02-05 00:00:00","OUT",22,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_NO","02/05/2025 05:59:52"
253010,"2025-02-05 00:00:00","OUT",55,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","02/05/2025 06:01:41"
253018,"2025-02-05 00:00:00","OUT",16.9,"FEDWIRE","Processing Org","BTRD","Settlement (FED)","100000002","ACH Settlement GL(FED)","33333330","PROCESSED","STP_YES","02/05/2025 06:12:46"
253019,"2025-02-05 00:00:00","IN",16.9,"FEDWIRE","Processing Org","BTRD",,"100000002","ACH Settlement GL(FED)","33333330","PROCESSED","STP_YES","02/05/2025 06:14:30"
253020,"2025-02-05 00:00:00","OUT",12.94,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","Sophia","45806","PROCESSED","STP_YES","02/05/2025 01:14:52"
253024,"2025-02-05 00:00:00","OUT",23.9,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","United Beneficiary","98445631","PROCESSED","STP_YES","02/05/2025 06:17:29"
253029,"2025-02-05 00:00:00","IN",87,"FEDWIRE","Corporate","CTRC","Eric Hien55  ","123490","Feddex","9901020002","RETURNED","STP_YES","02/05/2025 06:32:56"
253030,"2025-02-05 00:00:00","OUT",234,"FEDNOW","Corporate",,"Feddex","112233","Sakshi","110088","PROCESSED","STP_YES","02/05/2025 06:34:07"
253031,"2025-02-05 00:00:00","IN",234,"FEDNOW","Corporate",,"Feddex","112233","CRM User","110088","RETURNED","STP_YES","02/05/2025 06:35:18"
253032,"2025-02-05 00:00:00","OUT",87,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Eric Hien55  ","123490","PROCESSED","STP_YES","02/05/2025 06:41:09"
253033,"2025-02-05 00:00:00","OUT",234,"FEDNOW","Corporate",,"CRM User","110088","Feddex","112233","PROCESSED","STP_YES","02/05/2025 06:46:37"
253034,"2025-02-05 00:00:00","IN",234,"FEDNOW","Corporate",,"CRM User","110088","Feddex","112233","PROCESSED","STP_YES","02/05/2025 06:47:31"
253036,"2025-02-05 00:00:00","OUT",123,"FEDNOW","Corporate",,"Feddex","112233","Sakshi","110088","PROCESSED","STP_YES","02/05/2025 06:53:48"
253038,"2025-02-05 00:00:00","OUT",321,"FEDNOW","Corporate",,"Feddex","112233","Sakshi","110088","REVERSAL_ACCEPTED","STP_YES","02/05/2025 06:56:42"
253039,"2025-02-05 00:00:00","IN",321,"FEDNOW","Corporate",,"Feddex","112233","CRM User","110088","PROCESSED","STP_YES","02/05/2025 06:57:28"
253042,"2025-02-05 00:00:00","OUT",12.9,"FEDWIRE","Corporate","CTRD","Feddex","9901020002","SteveePay","112288","PROCESSED","STP_YES","02/05/2025 07:03:17"
253045,"2025-02-05 00:00:00","OUT",33.33,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","JOSH BUTLER","112266","PROCESSED","STP_YES","02/05/2025 07:06:37"
253047,"2025-02-05 00:00:00","IN",33.33,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","CRM User","112266","RETURN_INITIATED","STP_NO","02/05/2025 07:08:30"
253049,"2025-02-05 00:00:00","OUT",43.33,"FEDWIRE","Processing Org","BTRC","ACH Settlement GL(FED)","33333330",,"","RETURN_INITIATED","STP_YES","02/05/2025 07:10:13"
253050,"2025-02-05 00:00:00","IN",43.33,"FEDWIRE","Processing Org","BTRC",,"33333330","Settlement (FED)","100000002","PROCESSED","STP_YES","02/05/2025 07:11:01"
253058,"2025-02-05 00:00:00","OUT",44.44,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","JOSH BUTLER","112266","PROCESSED","STP_YES","02/05/2025 07:53:38"
253061,"2025-02-05 00:00:00","OUT",13.56,"FEDWIRE","Processing Org","DRRB","ACH Settlement GL(FED)","33333330",,,"PROCESSED","STP_YES","02/05/2025 08:01:00"
253067,"2025-02-05 00:00:00","OUT",66.66,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","JOSH BUTLER","112266","PROCESSED","STP_YES","02/05/2025 08:06:16"
253090,"2025-02-05 00:00:00","OUT",123.9,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_NO","02/05/2025 04:24:25"
253099,"2025-02-05 00:00:00","OUT",23.12,"FEDWIRE","Corporate","CTRD","Feddex","9901020002","MockAcc","112288","PROCESSED","STP_YES","02/05/2025 09:37:40"
253109,"2025-02-05 00:00:00","IN",29.22,"FEDWIRE","Processing Org","BTRC",,,"Settlement GL(FED)","10000002","PROCESSED","STP_YES","02/05/2025 11:10:50"
253116,"2025-02-05 00:00:00","OUT",15.78,"FEDWIRE","Processing Org","DRRB","ACH Settlement GL(FED)","33333330",,,"PROCESSED","STP_YES","02/05/2025 11:59:18"
252686,"2025-02-04 00:00:00","IN",100,"SWIFT","Corporate",," CaixaBank","450200051332","Bentley Automobiles","","PROCESSED","STP_YES","02/04/2025 01:04:07"
252699,"2025-02-04 00:00:00","IN",9.77,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Bentley Automobiles","450200051332","PROCESSED","STP_YES","02/04/2025 01:39:26"
252700,"2025-02-04 00:00:00","OUT",149,"FEDWIRE","Processing Org","BTRC","Funding Testing Accounts","112288",,"","RETURNED","STP_YES","02/04/2025 01:40:16"
252701,"2025-02-04 00:00:00","IN",149,"FEDWIRE","Processing Org","BTRC",,,"Funding Testing Accounts","112288","PROCESSED","STP_YES","02/04/2025 01:47:47"
252704,"2025-02-04 00:00:00","OUT",99,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_YES","02/04/2025 01:49:54"
252705,"2025-02-04 00:00:00","OUT",200,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","02/04/2025 01:54:47"
252708,"2025-02-04 00:00:00","OUT",300,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","02/04/2025 01:54:47"
252721,"2025-02-04 00:00:00","OUT",35,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Sophia","9901020003","PROCESSED","STP_NO","02/03/2025 21:49:49"
252728,"2025-02-04 00:00:00","IN",9.77,"SWIFT","Corporate",,"Bentley Automobiles","501009988332","Bentley Automobiles","450200051332","PROCESSED","STP_YES","02/04/2025 02:57:38"
252729,"2025-02-04 00:00:00","IN",100,"SWIFT","Corporate",,"Anshi K","9901","Bentley Automobiles","","PROCESSED","STP_YES","02/04/2025 02:58:51"
252730,"2025-02-04 00:00:00","OUT",61.88,"FEDWIRE","Consumer","CTRD","SteveePay","112288","Sakshi","112233","PROCESSED","STP_YES","02/04/2025 03:00:58"
252731,"2025-02-04 00:00:00","IN",423.41,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Finzly Tech","7890001232","PROCESSED","STP_YES","02/04/2025 03:03:05"
252732,"2025-02-04 00:00:00","OUT",68.67,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Amelia Weasley","987654321012","PROCESSED","STP_NO","02/03/2025 22:04:10"
252733,"2025-02-04 00:00:00","OUT",98,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_YES","02/04/2025 03:06:18"
252741,"2025-02-04 00:00:00","OUT",23,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","02/04/2025 03:15:25"
252744,"2025-02-04 00:00:00","OUT",173,"FEDWIRE","Processing Org","BTRC","Funding Testing Accounts","112288",,"","RETURN_INITIATED","STP_YES","02/04/2025 03:17:16"
252747,"2025-02-04 00:00:00","OUT",222,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","02/04/2025 03:20:15"
252751,"2025-02-04 00:00:00","IN",92840.65,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","02/04/2025 03:33:37"
252753,"2025-02-04 00:00:00","OUT",84,"FEDWIRE","Processing Org","BTRC","Funding Testing Accounts","112288",,"","RETURNED","STP_YES","02/04/2025 03:35:56"
252754,"2025-02-04 00:00:00","IN",84,"FEDWIRE","Processing Org","BTRC",,"112288","Settlement (FED)","100000002","RETURNED","STP_YES","02/04/2025 03:36:32"
252756,"2025-02-04 00:00:00","OUT",50,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"112288","PROCESSED","STP_NO","02/04/2025 03:43:13"
252758,"2025-02-04 00:00:00","IN",50,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002","Funding Testing Accounts","112288","PROCESSED","STP_NO","02/04/2025 03:45:38"
252760,"2025-02-04 00:00:00","IN",48638.85,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","RETURN_INITIATED","STP_YES","02/04/2025 03:46:24"
252769,"2025-02-04 00:00:00","OUT",14.44,"FEDWIRE","Consumer","DRRC","SteveePay","112288","Anil Test","123490","PROCESSED","STP_YES","02/04/2025 04:36:38"
252771,"2025-02-04 00:00:00","OUT",91,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_YES","02/04/2025 04:38:41"
252773,"2025-02-04 00:00:00","OUT",43.44,"FEDWIRE","Corporate","CTRC","Bentley Automobiles","9901020802","JPMorgan Chase & Co","987654321","PROCESSED","STP_YES","02/04/2025 04:41:37"
252774,"2025-02-04 00:00:00","IN",50,"SWIFT","Corporate",,"AtMan","7890001221","Bentley Automobiles","","PROCESSED","STP_YES","02/04/2025 04:44:55"
252778,"2025-02-04 00:00:00","IN",567,"SWIFT","Corporate",,"hannah","112233","JOSH BUTLER","","PROCESSED","STP_YES","02/04/2025 04:57:50"
252780,"2025-02-04 00:00:00","OUT",90,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","CaixaBank","450200051332","PROCESSED","STP_YES","02/04/2025 05:01:58"
252781,"2025-02-04 00:00:00","OUT",313,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","02/04/2025 05:09:12"
252784,"2025-02-04 00:00:00","IN",12.56,"FEDWIRE","Consumer","CTRD","Tata Corp","909011113","SteveePay","112288","PROCESSED","STP_YES","02/04/2025 05:15:39"
252786,"2025-02-04 00:00:00","OUT",100,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","02/04/2025 05:22:26"
252788,"2025-02-04 00:00:00","OUT",200,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","02/04/2025 05:22:26"
252792,"2025-02-04 00:00:00","IN",100,"SWIFT","Corporate",,"Anshi K","9901","JOSH BUTLER","","PROCESSED","STP_YES","02/04/2025 05:32:31"
252793,"2025-02-04 00:00:00","OUT",34.44,"FEDWIRE","Corporate","CTRC","JOSH BUTLER","9901020301","Ced","987876766576","PROCESSED","STP_YES","02/04/2025 05:39:42"
252796,"2025-02-04 00:00:00","IN",77,"FEDWIRE","Consumer","CTRC","TEST","112277","SteveePay","112288","PROCESSED","STP_YES","02/04/2025 05:59:40"
252805,"2025-02-04 00:00:00","OUT",2,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Disha","8765156687956","PROCESSED","STP_NO","02/04/2025 06:18:58"
252806,"2025-02-04 00:00:00","OUT",176,"FEDWIRE","Processing Org","BTRC","Funding Testing Accounts","112288",,"","RETURN_INITIATED","STP_YES","02/04/2025 06:31:32"
252812,"2025-02-04 00:00:00","IN",1.89,"FEDWIRE","Consumer","CTRD","Tata Corp","909011113","SteveePay","112288","PROCESSED","STP_YES","02/04/2025 06:49:06"
252816,"2025-02-04 00:00:00","OUT",67.66,"FEDWIRE","Consumer","CTRD","SteveePay","112288","Sakshi","112233","PROCESSED","STP_NO","02/04/2025 06:59:42"
252818,"2025-02-04 00:00:00","OUT",12,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","02/04/2025 07:03:05"
252820,"2025-02-04 00:00:00","OUT",44.66,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","02/04/2025 07:06:48"
252828,"2025-02-04 00:00:00","OUT",43,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","02/04/2025 07:48:08"
252829,"2025-02-04 00:00:00","OUT",1.09,"FEDWIRE","Consumer","DRRC","SteveePay","112288","Tata Corp","909011113","PROCESSED","STP_YES","02/04/2025 07:51:37"
252830,"2025-02-04 00:00:00","OUT",32.4,"FEDWIRE","Processing Org","BTRC","ACH Settlement GL(FED)","33333330","Settlement (FED)","100000002","PROCESSED","STP_YES","02/04/2025 07:53:53"
252842,"2025-02-04 00:00:00","OUT",125,"FEDWIRE","Processing Org","BTRC","Funding Testing Accounts","112288",,"","PROCESSED","STP_YES","02/04/2025 08:26:46"
252846,"2025-02-04 00:00:00","OUT",12,"FEDWIRE","Consumer","DRRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_YES","02/04/2025 08:32:36"
252849,"2025-02-04 00:00:00","OUT",34,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","United Beneficiary","98445631","PROCESSED","STP_YES","02/04/2025 08:43:14"
252855,"2025-02-04 00:00:00","OUT",23.56,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","United Beneficiary","98445631","PROCESSED","STP_YES","02/04/2025 09:00:22"
252858,"2025-02-04 00:00:00","OUT",12.12,"FEDWIRE","Consumer","DRRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_YES","02/04/2025 09:26:58"
252859,"2025-02-04 00:00:00","OUT",11.12,"FEDWIRE","Consumer","DRRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_YES","02/04/2025 09:36:19"
252863,"2025-02-04 00:00:00","OUT",189,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","United Beneficiary","98445631","PROCESSED","STP_YES","02/04/2025 09:58:57"
252869,"2025-02-04 00:00:00","OUT",13.33,"FEDWIRE","Processing Org","BTRC","ACH Settlement GL(FED)","33333330",,"","PROCESSED","STP_YES","02/04/2025 10:43:59"
252870,"2025-02-04 00:00:00","IN",13.33,"FEDWIRE","Processing Org","BTRC",,"33333330","Settlement (FED)","100000002","PROCESSED","STP_YES","02/04/2025 10:44:42"
252871,"2025-02-04 00:00:00","IN",176,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","02/04/2025 10:45:02"
252536,"2025-02-03 00:00:00","IN",65,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURN_INITIATED","STP_YES","02/03/2025 03:19:38"
252550,"2025-02-03 00:00:00","IN",100,"SWIFT","Corporate",,"TATA","9901020015","CRM User","","PROCESSED","STP_YES","02/03/2025 05:04:02"
252555,"2025-02-03 00:00:00","IN",13,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","02/03/2025 05:21:28"
252557,"2025-02-03 00:00:00","OUT",13,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","02/03/2025 05:25:33"
252560,"2025-02-03 00:00:00","OUT",10,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","02/03/2025 05:37:27"
252561,"2025-02-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","02/03/2025 05:37:27"
252564,"2025-02-03 00:00:00","OUT",100,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_YES","02/03/2025 05:37:52"
252565,"2025-02-03 00:00:00","OUT",12.89,"FEDWIRE","Consumer","DRRC","SteveePay","112288","Anil Test","123490","PROCESSED","STP_NO","02/03/2025 05:44:33"
252566,"2025-02-03 00:00:00","OUT",123.45,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_YES","02/03/2025 05:57:46"
252569,"2025-02-03 00:00:00","OUT",123.9,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_NO","02/03/2025 01:08:16"
252573,"2025-02-03 00:00:00","OUT",380,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","02/03/2025 06:18:09"
252575,"2025-02-03 00:00:00","OUT",390,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","02/03/2025 06:18:09"
252576,"2025-02-03 00:00:00","IN",1.65,"FEDWIRE","Consumer","CTRD","Tata Corp","909011113","SteveePay","112288","PROCESSED","STP_YES","02/03/2025 06:18:34"
252592,"2025-02-03 00:00:00","IN",123,"FEDWIRE","Consumer","CTRC","DDA Account Vidhya","7890001230","SteveePay","112288","RETURN_INITIATED","STP_YES","02/03/2025 06:35:44"
252598,"2025-02-03 00:00:00","IN",53,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","02/03/2025 06:41:22"
252599,"2025-02-03 00:00:00","IN",87,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURN_INITIATED","STP_YES","02/03/2025 06:41:50"
252602,"2025-02-03 00:00:00","IN",10,"SWIFT","Corporate",,"Anshi K","9901020015","Finzly Tech","","PROCESSED","STP_YES","02/03/2025 06:50:33"
252603,"2025-02-03 00:00:00","IN",193,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","02/03/2025 06:50:52"
252604,"2025-02-03 00:00:00","OUT",120,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","02/03/2025 06:55:09"
252607,"2025-02-03 00:00:00","OUT",103.02,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_YES","02/03/2025 07:24:13"
252612,"2025-02-03 00:00:00","OUT",123.9,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_NO","02/03/2025 02:36:48"
252617,"2025-02-03 00:00:00","IN",1.9,"FEDWIRE","Processing Org","BTRD",,"7320008800","ACH Settlement GL(FED)","33333330","PROCESSED","STP_YES","02/03/2025 08:00:06"
252618,"2025-02-03 00:00:00","OUT",12,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","Sophia","45806","PROCESSED","STP_NO","02/03/2025 03:11:29"
252619,"2025-02-03 00:00:00","IN",100,"SWIFT","Corporate",,"RAJ","8976452310","Finzly Tech","","PROCESSED","STP_YES","02/03/2025 08:20:31"
252622,"2025-02-03 00:00:00","OUT",123.45,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_NO","02/03/2025 08:26:36"
252623,"2025-02-03 00:00:00","IN",100,"SWIFT","Corporate",,"Anshi K","9901020015","Bentley Automobiles","","PROCESSED","STP_YES","02/03/2025 08:26:55"
252628,"2025-02-03 00:00:00","OUT",11.09,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","Anil","110088","PROCESSED","STP_YES","02/03/2025 08:37:52"
252629,"2025-02-03 00:00:00","OUT",24.35,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","Anil","110088","PROCESSED","STP_YES","02/03/2025 08:38:39"
252648,"2025-02-03 00:00:00","IN",10,"SWIFT","Corporate",,"ad","1234444","Finzly Tech","","PROCESSED","STP_YES","02/03/2025 09:01:51"
252653,"2025-02-03 00:00:00","OUT",123.45,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_NO","02/03/2025 09:11:47"
252655,"2025-02-03 00:00:00","OUT",102.4,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_YES","02/03/2025 04:25:41"
252656,"2025-02-03 00:00:00","IN",10,"SWIFT","Corporate",,"abc","1244556","Finzly Tech","","PROCESSED","STP_YES","02/03/2025 09:37:34"
252658,"2025-02-03 00:00:00","IN",91.05,"ACH","Corporate",,"Jackie Chan","17042003","CRM User","17042003","PROCESSED","STP_NO","02/03/2025 09:52:23"
252676,"2025-02-03 00:00:00","OUT",22,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","02/03/2025 12:50:44"
252402,"2025-01-31 00:00:00","OUT",23,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/31/2025 00:23:17"
252403,"2025-01-31 00:00:00","OUT",12,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/31/2025 00:27:25"
252405,"2025-01-31 00:00:00","OUT",4.78,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/31/2025 00:32:23"
252406,"2025-01-31 00:00:00","OUT",6.67,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/31/2025 00:35:39"
252410,"2025-01-31 00:00:00","IN",75534.51,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","01/31/2025 00:40:46"
252415,"2025-01-31 00:00:00","OUT",135,"FEDWIRE","Processing Org","BTRC","Funding Testing Accounts","112288",,"","RETURNED","STP_YES","01/31/2025 01:13:23"
252417,"2025-01-31 00:00:00","OUT",18.88,"FEDWIRE","Consumer","DRRC","SteveePay","112288","Anil Test","123490","PROCESSED","STP_YES","01/31/2025 01:13:52"
252419,"2025-01-31 00:00:00","IN",43.41,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Bentley Automobiles","123456789012","PROCESSED","STP_YES","01/31/2025 01:16:30"
252420,"2025-01-31 00:00:00","IN",18.88,"FEDWIRE","Consumer","CTRD","Anil Test","123490","SteveePay","112288","PROCESSED","STP_YES","01/31/2025 01:19:36"
252423,"2025-01-31 00:00:00","IN",135,"FEDWIRE","Processing Org","BTRC",,,"Funding Testing Accounts","112288","PROCESSED","STP_YES","01/31/2025 01:22:31"
252425,"2025-01-31 00:00:00","OUT",10,"ACH","Corporate",,"CRM User","17042003","ACH CR211             ","920021","PROCESSED","STP_YES","01/31/2025 01:29:58"
252426,"2025-01-31 00:00:00","OUT",30,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","01/31/2025 01:29:58"
252427,"2025-01-31 00:00:00","OUT",40,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","01/31/2025 01:29:58"
252428,"2025-01-31 00:00:00","OUT",40,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","01/31/2025 01:29:58"
252430,"2025-01-31 00:00:00","OUT",10,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","01/31/2025 01:29:58"
252432,"2025-01-31 00:00:00","OUT",40,"ACH","Corporate",,"CRM User","17042003","BOOKCR211             ","9901020","PROCESSED","STP_YES","01/31/2025 01:29:58"
252450,"2025-01-31 00:00:00","IN",1.99,"FEDWIRE","Consumer","CTRD","Tata Corp","909011113","SteveePay","112288","PROCESSED","STP_YES","01/31/2025 02:08:12"
252455,"2025-01-31 00:00:00","IN",67646.55,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","01/31/2025 02:43:20"
252459,"2025-01-31 00:00:00","IN",83,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURN_INITIATED","STP_YES","01/31/2025 03:40:17"
252461,"2025-01-31 00:00:00","IN",74566.72,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","01/31/2025 03:47:49"
252464,"2025-01-31 00:00:00","OUT",129,"FEDWIRE","Processing Org","BTRC","Funding Testing Accounts","112288",,"","PROCESSED","STP_YES","01/31/2025 04:02:39"
252465,"2025-01-31 00:00:00","IN",76,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURNED","STP_YES","01/31/2025 04:09:25"
252466,"2025-01-31 00:00:00","OUT",25,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Anil Test","123490","PROCESSED","STP_YES","01/31/2025 04:14:02"
252469,"2025-01-31 00:00:00","IN",51,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURNED","STP_YES","01/31/2025 04:16:50"
252472,"2025-01-31 00:00:00","IN",134,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","RETURNED","STP_YES","01/31/2025 04:32:33"
252473,"2025-01-31 00:00:00","OUT",26,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Anil Test","123490","PROCESSED","STP_YES","01/31/2025 04:34:17"
252474,"2025-01-31 00:00:00","OUT",134,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Jennifer Miller","7890001238 ","PROCESSED","STP_NO","01/31/2025 04:39:58"
252475,"2025-01-31 00:00:00","OUT",100.12,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/31/2025 04:41:21"
252478,"2025-01-31 00:00:00","IN",181,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","PROCESSED","STP_YES","01/31/2025 04:50:21"
252479,"2025-01-31 00:00:00","OUT",33.9,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/31/2025 04:51:59"
